filename,class,confidence,x_center,y_center,depth_m,euclidean_m,ground_distance_m,grid_row,grid_col
left_20deg_154cmgnd_200cmgrid_20250926_111455.jpg,0,0.843315423,0.6625,0.703125,3.646,3.685,3.655,2,3
left_20deg_154cmgnd_200cmgrid_20250926_111455.jpg,0,0.784393013,0.640625,0.6125,4.264,4.283,4.272,3,3
left_20deg_154cmgnd_200cmgrid_20250926_111455.jpg,0,0.75430423,0.632291667,0.54140625,4.975,4.984,4.983,4,3
left_20deg_154cmgnd_200cmgrid_20250926_111455.jpg,0,0.786303043,0.383333333,0.54296875,5.366,5.379,5.377,4,2
left_20deg_154cmgnd_200cmgrid_20250926_111455.jpg,0,0.736110508,0.38125,0.61328125,4.66,4.681,4.669,3,2
left_20deg_154cmgnd_200cmgrid_20250926_111455.jpg,0,0.799204767,0.371875,0.7,3.931,3.971,3.94,2,2
left_20deg_154cmgnd_200cmgrid_20250926_111455.jpg,0,0.810258925,0.34375,0.8296875,3.173,3.252,3.184,1,2
left_20deg_154cmgnd_200cmgrid_20250926_111455.jpg,0,0.747371972,0.1625,0.5453125,5.586,5.666,5.664,4,1
left_20deg_154cmgnd_200cmgrid_20250926_111455.jpg,0,0.744782388,0.133333333,0.61328125,4.975,5.069,5.056,3,1
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.812541366,0.934375,0.71484375,3.238,3.331,3.302,1,4
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.801784396,0.872916667,0.61796875,3.98,4.048,4.038,2,4
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.764193952,0.819791667,0.546875,4.637,4.687,4.685,3,4
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.769787967,0.785416667,0.48515625,5.554,5.6,5.6,4,4
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.832660258,0.625,0.72109375,3.564,3.604,3.569,1,3
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.839410543,0.608333333,0.62578125,4.283,4.301,4.288,2,3
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.798785865,0.590625,0.5515625,4.924,4.93,4.927,3,3
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.796058357,0.58125,0.49375,5.86,5.863,5.863,4,3
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.8136307,0.355208333,0.5546875,5.458,5.477,5.474,1,2
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.771311104,0.35,0.62421875,4.615,4.643,4.629,2,2
left_20deg_154cmgnd_250cmgrid_20250926_111529.jpg,0,0.828775644,0.33125,0.7265625,3.931,3.986,3.946,3,2
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.813020885,0.979166667,0.4234375,2.921,2.995,2.992,1,4
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.792448103,0.933333333,0.30078125,3.328,3.42,3.394,2,4
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.803789914,0.872916667,0.209375,3.867,3.988,3.923,3,4
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.80629164,0.836458333,0.128125,4.303,4.47,4.353,4,4
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.84242326,0.645833333,0.42890625,3.26,3.27,3.267,1,3
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.848388493,0.630208333,0.30703125,3.761,3.795,3.766,2,3
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.809905291,0.611458333,0.21484375,4.208,4.281,4.212,3,3
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.749330759,0.603125,0.1390625,4.592,4.716,4.596,4,3
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.835301816,0.342708333,0.215625,4.549,4.638,4.564,3,2
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.804702163,0.341666667,0.140625,4.949,5.093,4.966,4,2
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.827301979,0.334375,0.3046875,4.03,4.076,4.045,2,2
left_35deg_150cmgnd_200cmgrid_20250926_103550.jpg,0,0.826914191,0.311458333,0.43359375,3.448,3.468,3.465,1,2
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,0,0.848848403,0.971875,0.4703125,2.729,2.793,2.793,3,4
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,0,0.817345858,0.926041667,0.340625,3.153,3.228,3.212,4,4
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,0,0.886922598,0.7125,0.85859375,2.045,2.106,2.055,1,3
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,0,0.831184924,0.686458333,0.63046875,2.596,2.613,2.604,2,3
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,0,0.866094232,0.65625,0.46953125,3.013,3.021,3.02,3,3
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,0,0.793197274,0.645833333,0.35078125,3.34,3.362,3.346,4,3
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,0,0.807353616,0.329166667,0.35,3.646,3.677,3.66,4,2
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,0,0.864239097,0.321875,0.46875,3.227,3.241,3.241,3,2
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,0,0.818305075,0.305208333,0.6203125,2.761,2.782,2.775,2,2
left_35deg_160cmgnd_100cmgrid_20250926_102917.jpg,0,0.867794037,0.258333333,0.859375,2.127,2.197,2.143,1,2
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.83440733,0.973958333,0.47265625,2.818,2.885,2.884,1,4
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.840444267,0.930208333,0.34609375,3.34,3.42,3.404,2,4
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.815980852,0.873958333,0.253125,3.731,3.83,3.785,3,4
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.796002805,0.8375,0.1671875,4.171,4.312,4.22,4,4
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.833176315,0.646875,0.475,3.142,3.149,3.148,1,3
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.76401341,0.632291667,0.3515625,3.551,3.572,3.556,2,3
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.828765929,0.617708333,0.25390625,4.03,4.085,4.035,3,3
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.811690867,0.608333333,0.1765625,4.342,4.437,4.346,4,3
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.865994096,0.354166667,0.25390625,4.264,4.329,4.277,3,2
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.730302155,0.353125,0.17734375,4.705,4.818,4.72,4,2
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.853354096,0.34375,0.34609375,3.821,3.852,3.833,2,2
left_35deg_160cmgnd_200cmgrid_20250926_102751.jpg,0,0.838165283,0.317708333,0.478125,3.317,3.332,3.331,1,2
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.644690752,0.9875,0.7078125,2.475,2.558,2.537,2,4
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.840395927,0.93125,0.54453125,3.013,3.073,3.072,3,4
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.832445145,0.875,0.40859375,3.525,3.582,3.576,4,4
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.896810353,0.677083333,0.95078125,2.176,2.269,2.182,1,3
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.850217879,0.648958333,0.71640625,2.753,2.784,2.758,2,3
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.825940073,0.619791667,0.54921875,3.305,3.311,3.309,3,3
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.818963647,0.605208333,0.421875,3.731,3.739,3.735,4,3
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.767917693,0.298958333,0.425,4.013,4.039,4.035,4,2
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.858302593,0.294791667,0.55078125,3.486,3.507,3.505,3,2
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.824665427,0.283333333,0.709375,2.985,3.029,3.003,2,2
left_35deg_185cmgnd_100cmgrid_20250926_103842.jpg,0,0.868076921,0.246875,0.95859375,2.201,2.309,2.219,1,2
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.815489531,0.977083333,0.565625,2.939,3.012,3.01,1,4
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.843315184,0.9375,0.43125,3.486,3.56,3.556,2,4
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.80954051,0.882291667,0.33125,3.931,4.013,3.99,3,4
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.791833699,0.85,0.24140625,4.402,4.517,4.458,4,4
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.867477715,0.663541667,0.56796875,3.249,3.26,3.257,1,3
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.816691279,0.65,0.4359375,3.761,3.772,3.769,2,3
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.807933748,0.632291667,0.3328125,4.283,4.314,4.29,3,3
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.796618223,0.627083333,0.25078125,4.66,4.725,4.666,4,3
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.808869243,0.377083333,0.25078125,5.054,5.128,5.065,4,2
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.827053607,0.376041667,0.33203125,4.66,4.697,4.67,3,2
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.826399446,0.370833333,0.4296875,3.997,4.01,4.006,2,2
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.828801334,0.347916667,0.5703125,3.474,3.488,3.484,1,2
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.794628739,0.15625,0.25234375,5.027,5.162,5.1,4,1
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,0,0.793978095,0.133333333,0.33046875,4.682,4.786,4.759,3,1
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,0,0.80744946,0.877083333,0.12578125,2.985,3.112,3.029,1,4
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,0,0.797825396,0.823958333,0.02109375,3.271,3.454,3.306,2,4
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,0,0.85622859,0.559375,0.13046875,3.184,3.272,3.185,1,3
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,0,0.794718385,0.546875,0.028125,3.499,3.653,3.499,2,3
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,0,0.758620799,0.26875,0.0265625,3.486,3.663,3.51,2,2
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,0,0.845340967,0.253125,0.13515625,3.205,3.315,3.23,1,2
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,0,0.744186878,0.9875,0.325,2.745,2.83,2.814,1,4
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,0,0.832347274,0.963541667,0.19140625,3.091,3.219,3.161,2,4
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,0,0.803651094,0.9125,0.08828125,3.424,3.599,3.485,3,4
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,0,0.869218171,0.667708333,0.31953125,3.004,3.032,3.012,1,3
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,0,0.847278535,0.660416667,0.18984375,3.424,3.498,3.432,2,3
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,0,0.776691318,0.646875,0.08515625,3.66,3.792,3.667,3,3
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,0,0.652134299,0.645833333,0.00546875,3.791,3.981,3.798,4,3
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,0,0.81414485,0.377083333,0.08046875,3.821,3.963,3.829,1,2
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,0,0.841518819,0.365625,0.17734375,3.674,3.76,3.683,2,2
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,0,0.820847929,0.338541667,0.31640625,3.173,3.206,3.185,3,2
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,0,0.851908982,0.964583333,0.396875,3.004,3.078,3.072,3,4
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,0,0.843097031,0.926041667,0.25703125,3.34,3.442,3.403,4,4
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,0,0.859488368,0.68125,0.78203125,2.296,2.34,2.303,1,3
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,0,0.842496276,0.670833333,0.55703125,2.826,2.836,2.834,2,3
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,0,0.839457989,0.653125,0.390625,3.238,3.253,3.245,3,3
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,0,0.816291451,0.647916667,0.26015625,3.591,3.64,3.598,4,3
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,0,0.837710857,0.3375,0.25390625,3.899,3.96,3.913,4,2
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,0,0.847718894,0.330208333,0.38046875,3.448,3.472,3.462,3,2
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,0,0.82361114,0.308333333,0.5390625,3.004,3.019,3.018,2,2
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,0,0.85467875,0.2625,0.77578125,2.462,2.516,2.48,1,2
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.828546762,0.957291667,0.40703125,2.994,3.065,3.06,1,4
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.853036642,0.90625,0.26796875,3.424,3.52,3.483,2,4
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.805614889,0.85625,0.1640625,3.746,3.879,3.795,3,4
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.767336249,0.826041667,0.06875,4.171,4.369,4.217,4,4
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.854020357,0.621875,0.4015625,3.424,3.435,3.428,1,3
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.816851318,0.614583333,0.2671875,3.731,3.776,3.736,2,3
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.794202387,0.602083333,0.16015625,4.153,4.253,4.157,3,3
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.742266834,0.597916667,0.07265625,4.422,4.587,4.426,4,3
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.811880589,0.341666667,0.15546875,4.342,4.46,4.357,4,2
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.813169658,0.341666667,0.06953125,4.464,4.643,4.479,3,2
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.852706194,0.330208333,0.25703125,3.964,4.026,3.979,2,2
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,0,0.845533431,0.30625,0.3984375,3.486,3.511,3.503,1,2
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.577091515,0.988541667,0.29921875,2.382,2.461,2.442,2,4
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.810954273,0.942708333,0.13671875,2.691,2.816,2.746,3,4
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.678962111,0.89375,0.00703125,2.966,3.155,3.015,4,4
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.887767553,0.645833333,0.52109375,2.151,2.156,2.156,1,3
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.836996138,0.626041667,0.29921875,2.589,2.613,2.592,2,3
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.827912688,0.601041667,0.134375,2.86,2.939,2.862,3,3
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.772184968,0.590625,0.01171875,3.122,3.271,3.124,4,3
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.717525542,0.25,0.01015625,3.173,3.348,3.199,4,2
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.850129426,0.246875,0.1296875,2.966,3.071,2.991,3,2
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.827342927,0.230208333,0.2859375,2.714,2.763,2.739,2,2
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,0,0.867053688,0.186458333,0.52265625,2.28,2.308,2.308,1,2
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,0,0.832464516,0.967708333,0.18203125,2.706,2.822,2.768,2,4
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,0,0.813733101,0.911458333,0.05234375,2.957,3.125,3.009,3,4
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,0,0.84933728,0.638541667,0.35390625,2.61,2.626,2.614,1,3
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,0,0.838489592,0.627083333,0.18203125,2.939,3.003,2.943,2,3
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,0,0.81389153,0.610416667,0.04921875,3.184,3.316,3.187,3,3
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,0,0.824303687,0.296875,0.0421875,3.26,3.412,3.278,3,2
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,0,0.83024174,0.284375,0.16796875,3.032,3.118,3.051,2,2
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,0,0.851540923,0.251041667,0.35,2.721,2.755,2.743,1,2
left_45deg_160cmgnd_250cmgrid_20250926_105724.jpg,0,0.844982326,0.875,0.065625,2.903,3.053,2.946,1,4
left_45deg_160cmgnd_250cmgrid_20250926_105724.jpg,0,0.857124805,0.555208333,0.0671875,3.132,3.249,3.132,1,3
left_45deg_160cmgnd_250cmgrid_20250926_105724.jpg,0,0.824529648,0.251041667,0.06796875,3.132,3.272,3.157,1,2
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.821121931,0.964583333,0.2734375,2.753,2.843,2.815,2,4
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.804275751,0.9125,0.1390625,3.071,3.205,3.126,3,4
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.803510249,0.878125,0.0171875,3.317,3.516,3.366,4,4
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.842558205,0.652083333,0.44921875,2.683,2.69,2.689,1,3
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.839448273,0.640625,0.2734375,3.013,3.05,3.019,2,3
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.831500947,0.622916667,0.1359375,3.317,3.409,3.321,3,3
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.793183506,0.621875,0.0265625,3.499,3.658,3.503,4,3
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.806542218,0.329166667,0.01953125,3.646,3.826,3.66,4,2
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.855939984,0.327083333,0.13046875,3.436,3.543,3.45,3,2
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.832437456,0.314583333,0.26015625,3.184,3.235,3.198,2,2
left_45deg_185cmgnd_150cmgrid_20250926_105905.jpg,0,0.832275033,0.285416667,0.44609375,2.834,2.853,2.851,1,2
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,0,0.853007257,0.865625,0.1578125,2.994,3.105,3.036,1,4
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,0,0.858228564,0.822916667,0.0421875,3.26,3.429,3.295,2,4
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,0,0.844274879,0.5625,0.16015625,3.205,3.281,3.206,1,3
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,0,0.822271943,0.552083333,0.04453125,3.461,3.604,3.461,2,3
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,0,0.79250288,0.285416667,0.0375,3.499,3.667,3.52,2,2
left_45deg_185cmgnd_250cmgrid_20250926_105807.jpg,0,0.85495007,0.269791667,0.16171875,3.283,3.38,3.305,1,2
